0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000110026900722308,7.72732654115606e-05,4.73141080943056e-05,1.99220127815203e-05,-5.09269475465604e-06,-2.78878372032289e-05,-4.85942925007212e-05,-6.73201428281797e-05,-8.41542386180855e-05,-9.91693116062608e-05,-0.000112424742076481,-0.000123969063567013,-0.00013384227140552,-0.000142077988051124,-0.000148705527301322,-0.000153751890162701,-0.000157243716991944,-0.000159209212916078,-0.000159680056195523,-0.000158693291814143,-0.000156293205009637,-0.000152533161600111,-0.000147477393755809,-0.00014120270176182,-0.000133800033746951,-0.000125375898052082,-0.000116053555951749,-0.00010597393758978,-9.52962215123705e-05,-8.41980190549924e-05,-7.28751098509535e-05,-6.15406845144879e-05,-5.04240654491679e-05,-3.97688966611744e-05,-2.9830817742303e-05,-2.08746645628374e-05,-1.3171267722507e-05,-6.99394714826123e-06,-2.61482454212101e-06,-3.01092281223056e-07,-3.11385501729677e-07,-2.89240219214031e-06,-8.27590384157476e-06,-1.66762074075647e-05,-2.82882500608909e-05,-4.32862741168006e-05,-6.18231440214303e-05,-8.40302733831756e-05,-0.000110018110702104,-0.000139877109475759,-0.000173679093066522,-0.000211478917082106,-0.000253316331549849,-0.000299217950609755,-0.000349199247320894,-0.00040326650385256,-0.000461418661330208,-0.000523649027656007,-0.000589946814756996,-0.000660298488343401,-0.000734688922509943,-0.00081310236001898,-0.000895523183194386,-0.000981936505229189,-0.00107232859295736,-0.0011666871328397,-0.00126500135115065,-0.00136726199757067,-0.00147346119868868,-0.0015835921843507,-0.00169764888532887,-0.00181562539529634,-0.00193751528332776,-0.00206331073468159,-0.00219300148682167,-0.00232657351354634,-0.00246400739130637,-0.00260527625616798,-0.00275034322424532,-0.00289915809782604
-0.000420758434752193,-0.000438019192665263,-0.000450944886128418,-0.000459874437035278,-0.000465123003794386,-0.000466985494332858,-0.00046573947544945,-0.000461647607798426,-0.00045495970168519,-0.000445914464334588,-0.000434740991312725,-0.000421660041322753,-0.000406885123320543,-0.000390623416890676,-0.000373076540465158,-0.0003544411768379,-0.000334909561236589,-0.000314669833791695,-0.00029390625548228,-0.000272799284513421,-0.00025152550860251,-0.000230257427889542,-0.000209163083224418,-0.000188405525588304,-0.00016814212439716,-0.000148523715709081,-0.000129693595816988,-0.00011178637150331,-9.49266852313928e-05,-7.92278415544825e-05,-6.47903696648383e-05,-5.1700565735969e-05,-4.00290668089124e-05,-2.98295145814779e-05,-2.11373716520161e-05,-1.39689536590484e-05,-8.32073759792138e-06,-4.16899902792538e-06,-1.46981879990408e-06,-1.59483978133552e-07,-1.55288714435874e-07,-1.35672047175973e-06,-3.6469968968374e-06,-6.89490059989294e-06,-1.09568447096161e-05,-1.56790925311954e-05,-2.0900050580664e-05,-2.64525557077494e-05,-3.21660834513064e-05,-3.78688150807339e-05,-4.33895138271079e-05,-4.85591751120009e-05,-5.32124299445155e-05,-5.71886940028506e-05,-6.03330664903093e-05,-6.24969922176798e-05,-6.35387073549015e-05,-6.33234939928039e-05,-6.17237713082755e-05,-5.86190520643719e-05,-5.38957929192291e-05,-4.74471655166117e-05,-3.91727738713915e-05,-2.89783412076447e-05,-1.67753875697836e-05,-2.48091772500978e-06,1.39828624385134e-05,3.26887835400066e-05,5.37048868774361e-05,7.70945167570349e-05,0.000102916310617827,0.000131224063280416,0.000162066436675408,0.00019548647928533,0.000231520909567525,0.000270199103816709,0.000311541709792663,0.000355558780799866,0.000402247287462471,0.000451587811160706
0.00119262137377284,0.00100236474801246,0.000828629619783333,0.000670638755533596,0.000527623004444765,0.00039882433625894,0.000283497747036594,0.000180912381975285,9.0352122103137e-05,1.11158111684335e-05,-5.74827502708205e-05,-0.00011611495158514,-0.000165437592956768,-0.000206093132312795,-0.000238709924189857,-0.000263902427203128,-0.000282271365409604,-0.000294403835979388,-0.000300873361708641,-0.000302239892305241,-0.000299049763227879,-0.000291835625204741,-0.00028111636122224,-0.000267397011023132,-0.000251168724627897,-0.000232908767537785,-0.000213080598771783,-0.00019213403980666,-0.000170505546841239,-0.000148618590644383,-0.000126884137634647,-0.000105701213186923,-8.5457514242984e-05,-6.65300243096924e-05,-4.92855713734672e-05,-3.40812598719858e-05,-2.12647035009309e-05,-1.117398748926e-05,-4.13729848433781e-06,-4.72176861558459e-07,-4.84369704812785e-07,-4.4662907749827e-06,-1.26951238965121e-05,-2.54306351810019e-05,-4.29127842185555e-05,-6.53592421024991e-05,-9.29629330856066e-05,-0.000125889716173707,-0.000164276313254029,-0.00020822857339986,-0.000257820140370456,-0.000313091565100786,-0.000374049879352658,-0.000440668622954941,-0.00051288829681735,-0.000590617198158671,-0.000673732583572518,-0.000762082099553759,-0.000855485418451454,-0.000953736019837127,-0.00105660306182717,-0.00116383329437661,-0.00127515297372364,-0.00139026974685956,-0.00150887448353283,-0.00163064304253273,-0.00175523796792803,-0.00188231011975303,-0.00201150025245051,-0.00214244056345964,-0.00227475624405812,-0.00240806707544814,-0.00254198912580282,-0.00267613661945707,-0.00281012406882023,-0.00294356878449772,-0.00307609391170806,-0.00320733218435425,-0.00333693064630997,-0.00346455666862708
-0.00076911505498416,-0.000709315048155306,-0.000654006576858573,-0.000602851428749895,-0.000555542203477894,-0.000511797731518471,-0.000471359344728268,-0.000433987813716977,-0.000399460815406131,-0.000367570828848915,-0.000338123382766102,-0.000310935597129796,-0.000285834975374952,-0.000262658414730304,-0.000241251410618715,-0.000221467437677218,-0.000203167495114312,-0.000186219808106596,-0.000170499679916945,-0.00015588949146254,-0.000142278846202987,-0.000129564858423303,-0.000117652582222873,-0.000106455576622271,-9.58965993475405e-05,-8.59084176158705e-05,-7.64347190814187e-05,-6.74310998136627e-05,-5.88660991515537e-05,-5.07222438511513e-05,-4.29970566697806e-05,-3.57039781066427e-05,-2.88731452707217e-05,-2.25519696501676e-05,-1.68054567494064e-05,-1.17162157970602e-05,-7.38411740600299e-06,-3.92557100245279e-06,-1.47241162089681e-06,-1.70405945764961e-07,-1.77408855744371e-07,-1.6612222234951e-06,-4.79722544493851e-06,-9.76586038669182e-06,-1.67500608955803e-05,-2.59327180878097e-05,-3.7494267430525e-05,-5.16104729466138e-05,-6.84504689375785e-05,-8.81751022222186e-05,-0.000110935599507075,-0.000136872566886169,-0.000166115312745586,-0.000198781472411984,-0.000234976903167523,-0.000274795811803166,-0.000318321073463397,-0.000365624699699844,-0.000416768414841467,-0.000471804302431384,-0.000530775486912039,-0.000593716819834472,-0.000660655543441601,-0.000731611908262123,-0.0008065997241347,-0.000885626826266715,-0.000968695439141964,-0.00105580242124087,-0.00114693937248615,-0.0012420925838938,-0.00134124280485261,-0.00144436479741579,-0.00155142663845251,-0.00166238871872314,-0.00177720237180485,-0.00189580804369664,-0.00201813288348127,-0.0021440875930524,-0.00227356231420877,-0.00240642124604256
-0.000135869965032019,-0.000132683046407064,-0.000129483750922442,-0.000126259569184211,-0.000122999479333343,-0.000119693828916482,-0.000116334243470108,-0.000112913558875755,-0.000109425775122077,-0.00010586602957488,-0.000102230588220271,-9.85168536175827e-05,-9.47233884848929e-05,-9.0849953944365e-05,-8.68975614791507e-05,-8.28685375974807e-05,-7.87666000601063e-05,-7.4596944302021e-05,-7.03663383649888e-05,-6.60832242525302e-05,-6.17578231254753e-05,-5.74022411817836e-05,-5.30305724106282e-05,-4.86589937529862e-05,-4.43058474442764e-05,-3.99917047179231e-05,-3.57394044459409e-05,-3.15740599283788e-05,-2.75230269255508e-05,-2.36158262702428e-05,-1.98840150872132e-05,-1.63610018562731e-05,-1.30818023226657e-05,-1.00827355780854e-05,-7.40106243912126e-06,-5.07457140023258e-06,-3.14112072604613e-06,-1.63814841710731e-06,-6.02164520678047e-07,-6.82422865209819e-08,-6.95257182875517e-08,-6.36770982526357e-07,-1.79793785176868e-06,-3.57784495160634e-06,-5.99789925470964e-06,-9.07590631812402e-06,-1.28259635522809e-05,-1.725843470638e-05,-2.2380000090954e-05,-2.81937740723777e-05,-3.46994792381657e-05,-4.18936653805242e-05,-4.97699610477728e-05,-5.83193457511647e-05,-6.75304318334701e-05,-7.73897463284025e-05,-8.7882004695341e-05,-9.89903699504332e-05,-0.000110696692310281,-0.000122981725929811,-0.000135825320593714,-0.000149206587282337,-0.000163104037370262,-0.000177495695836452,-0.000192359189288534,-0.000207671809853101,-0.000223410556083504,-0.000239552152010901,-0.000256073045332246,-0.00027294938550712,-0.000290156982232082,-0.000307671244380956,-0.000325467099036972,-0.000343518889684787,-0.000361800251952352,-0.000380283964454384,-0.000398941771229285,-0.000417744170886264,-0.000436660165747938,-0.000455656961765066
-0.000536390586709955,-0.000520763148812788,-0.000505167289157521,-0.0004895769449657,-0.000473969322650531,-0.000458324765667249,-0.000442626655275537,-0.000426861346236677,-0.000411018138179141,-0.000395089282634301,-0.000379070025311732,-0.000362958682888366,-0.000346756753324211,-0.00033046905841812,-0.000314103916929587,-0.000297673346077897,-0.000281193288555399,-0.000264683861334376,-0.000248169621487648,-0.000231679842973399,-0.000215248796858785,-0.000198916025799063,-0.000182726601756625,-0.000166731354161449,-0.000150987053704821,-0.000135556535482235,-0.000120508743767007,-0.000105918680012717,-9.18672357558898e-05,-7.84408932329489e-05,-6.57312789549044e-05,-5.38345593693413e-05,-4.28506731510459e-05,-3.28824015328657e-05,-2.40342861725679e-05,-1.64114129147715e-05,-1.01180888223873e-05,-5.25644827926859e-06,-1.92503093003312e-06,-2.17378977608606e-07,-2.20703213334065e-07,-2.01466574048093e-06,-5.67032260873675e-06,-1.12492618198917e-05,-1.88029620463107e-05,-2.8372385832875e-05,-3.99878090674107e-05,-5.36688771262985e-05,-6.94248682359222e-05,-8.72551368441166e-05,-0.000107149704574851,-0.000129089963662675,-0.000153049457470602,-0.00017899470439699,-0.000206886034698015,-0.000236678413972362,-0.000268322231787136,-0.000301764038750135,-0.000336947219924967,-0.000373812596615507,-0.000412298952073658,-0.000452343479556794,-0.000493882153364164,-0.000536850025068967,-0.000581181448188102,-0.000626810235076852,-0.000673669749973276,-0.000721692941920185,-0.000770812320816329,-0.000820959879140606,-0.000872066960976132,-0.00092406407884685,-0.000976880677551582,-0.00103044484260085,-0.00108468294895899,-0.00113951924345343,-0.0011948753512587,-0.00125066969302769,-0.00130681679412189,-0.00136322646035267
-0.000980645583525864,-0.000935152465650418,-0.000890184688176392,-0.000845820190670168,-0.000802128829024451,-0.00075917395032075,-0.000717013630993379,-0.000675701656654061,-0.000635288299991604,-0.000595820937737498,-0.0005573445366526,-0.000519902030459471,-0.00048353460371152,-0.000448281894149544,-0.000414182121743388,-0.000381272150079787,-0.000349587483859386,-0.000319162204891255,-0.00029002884805579,-0.000262218218214743,-0.000235759148971452,-0.000210678204534775,-0.000186999326736901,-0.00016474343050522,-0.000143927952828879,-0.000124566362436592,-0.000106667640017534,-9.02357417515438e-05,-7.52690620404147e-05,-6.1759914440345e-05,-4.96940526170793e-05,-3.9050255356657e-05,-2.98000009082506e-05,-2.19072558531744e-05,-1.53284019779372e-05,-1.00123210693107e-05,-5.90065210568096e-06,-2.92822812856485e-06,-1.02369154845943e-06,-1.10277331071105e-07,-1.06744205204549e-07,-9.28425555068778e-07,-2.48836481821169e-06,-4.69849566833555e-06,-7.47082544361535e-06,-1.07185813080333e-05,-1.43572823151921e-05,-1.83057064225509e-05,-2.24867289056352e-05,-2.68280168194571e-05,-3.12625723738382e-05,-3.57291257150109e-05,-4.01723841355279e-05,-4.4543149876335e-05,-4.87983223200739e-05,-5.29008025429699e-05,-5.681931905042e-05,-6.05281932965148e-05,-6.40070625420108e-05,-6.72405759986523e-05,-7.02180782651512e-05,-7.29332920216181e-05,-7.53840098784004e-05,-7.75718034104157e-05,-7.95017557059459e-05,-8.11822223353905e-05,-8.26246244899209e-05,-8.38432771618246e-05,-8.48552546282439e-05,-8.56802951455281e-05,-8.63407466490186e-05,-8.68615553725236e-05,-8.72702996486556e-05,-8.75972717310229e-05,-8.78756113079333e-05,-8.8141495486019e-05,-8.843439146179e-05,-8.87973799442903e-05,-8.92775597508406e-05,-8.99265470240828e-05
-0.00296379647238151,-0.00282752781664088,-0.00269281940154123,-0.00255989659555522,-0.00242896143772953,-0.00230019726122619,-0.00217377232837169,-0.00204984270864166,-0.00192855456609319,-0.00181004597715552,-0.00169444836707516,-0.00158188762958089,-0.00147248497679606,-0.00136635755328603,-0.0012636188381867,-0.00116437885180816,-0.00106874417741832,-0.000976817804740904,-0.000888698798852956,-0.000804481796543706,-0.000724256331773045,-0.000648105992676043,-0.000576107414659827,-0.000508329117582076,-0.00044483019985766,-0.000385658908553436,-0.000330851112044188,-0.000280428710358126,-0.000234398027560738,-0.000192748239840071,-0.000155449901599075,-0.000122453638902477,-9.36890840218638e-05,-6.90641255090789e-05,-4.84645442648317e-05,-3.17540967795805e-05,-1.87750919045607e-05,-9.34948746652273e-06,-3.28050885209389e-06,-3.54764908584727e-07,-3.44809347005907e-07,-3.01207066447402e-06,-8.11005280690299e-06,-1.53876943632308e-05,-2.45927673556368e-05,-3.54751981488923e-05,-4.77902022252119e-05,-6.13011403461555e-05,-7.57820240891676e-05,-9.10196218436317e-05,-0.000106815139854467,-0.000122985474999628,-0.000139364055180663,-0.000155801298580716,-0.000172164734187885,-0.00018833883294034,-0.000204224602017784,-0.000219738994796359,-0.000234814186527396,-0.000249396761629551,-0.000263446853241971,-0.000276937270073198,-0.000289852639781765,-0.000302188592849066,-0.000313951006033003,-0.000325155320374582,-0.000335825945347351,-0.000345995758129205,-0.000355705705117724,-0.000365004511673762,-0.000373948505626702,-0.000382601560280496,-0.000391035163507182,-0.000399328621015349,-0.000407569404072471,-0.000415853654919099,-0.00042428686696592,-0.000432984761796086,-0.000442074391269648,-0.00045169550101246
-0.0028991580978261,-0.00275034322424527,-0.00260527625616792,-0.00246400739130643,-0.00232657351354634,-0.00219300148682163,-0.00206331073468162,-0.00193751528332773,-0.00181562539529631,-0.00169764888532885,-0.0015835921843507,-0.00147346119868862,-0.00136726199757074,-0.00126500135115064,-0.00116668713283971,-0.00107232859295726,-0.000981936505229169,-0.000895523183194352,-0.000813102360018903,-0.00073468892250995,-0.000660298488343387,-0.000589946814756928,-0.000523649027655977,-0.000461418661330185,-0.000403266503852556,-0.000349199247320894,-0.000299217950609727,-0.000253316331549834,-0.000211478917082118,-0.000173679093066473,-0.000139877109475702,-0.000110018110702099,-8.40302733831945e-05,-6.18231440213973e-05,-4.3286274116776e-05,-2.82882500608734e-05,-1.66762074075999e-05,-8.27590384158627e-06,-2.89240219218633e-06,-3.1138550173693e-07,-3.01092281272423e-07,-2.61482454206106e-06,-6.99394714824202e-06,-1.31712677224224e-05,-2.08746645628325e-05,-2.98308177423052e-05,-3.97688966612044e-05,-5.04240654491904e-05,-6.15406845145262e-05,-7.28751098510216e-05,-8.41980190550518e-05,-9.52962215123685e-05,-0.000105973937589794,-0.000116053555951773,-0.000125375898052125,-0.000133800033746912,-0.000141202701761817,-0.000147477393755854,-0.000152533161600114,-0.000156293205009619,-0.000158693291814095,-0.000159680056195504,-0.000159209212916097,-0.000157243716992001,-0.000153751890162826,-0.00014870552730129,-0.000142077988051143,-0.000133842271405494,-0.000123969063567056,-0.000112424742076516,-9.91693116062767e-05,-8.41542386180933e-05,-6.73201428282105e-05,-4.85942925006744e-05,-2.78878372031881e-05,-5.09269475467088e-06,1.99220127816299e-05,4.7314108094255e-05,7.72732654114513e-05,0.000110026900722317
0.000451587811160734,0.000402247287462436,0.00035555878079986,0.000311541709792694,0.000270199103816682,0.00023152090956753,0.000195486479285324,0.000162066436675409,0.000131224063280382,0.000102916310617827,7.70945167570264e-05,5.3704886877442e-05,3.26887835399894e-05,1.39828624385147e-05,-2.48091772500035e-06,-1.67753875698067e-05,-2.89783412076552e-05,-3.91727738714082e-05,-4.74471655165847e-05,-5.38957929192163e-05,-5.86190520643436e-05,-6.17237713082636e-05,-6.33234939928228e-05,-6.35387073548981e-05,-6.24969922176658e-05,-6.03330664903158e-05,-5.71886940028438e-05,-5.32124299444957e-05,-4.85591751120139e-05,-4.3389513827129e-05,-3.78688150807345e-05,-3.21660834513183e-05,-2.64525557077737e-05,-2.0900050580658e-05,-1.56790925311944e-05,-1.09568447095956e-05,-6.8949005998524e-06,-3.6469968968344e-06,-1.35672047175296e-06,-1.5528871444044e-07,-1.59483978163503e-07,-1.46981879991507e-06,-4.16899902791983e-06,-8.32073759793986e-06,-1.39689536590613e-05,-2.11373716520035e-05,-2.98295145814781e-05,-4.00290668089257e-05,-5.17005657359609e-05,-6.47903696648391e-05,-7.9227841554474e-05,-9.49266852313857e-05,-0.000111786371503314,-0.000129693595816989,-0.000148523715709092,-0.00016814212439714,-0.000188405525588293,-0.000209163083224411,-0.000230257427889518,-0.000251525508602521,-0.000272799284513421,-0.000293906255482253,-0.000314669833791698,-0.00033490956123659,-0.000354441176837869,-0.000373076540465148,-0.000390623416890681,-0.000406885123320552,-0.000421660041322717,-0.000434740991312734,-0.000445914464334595,-0.000454959701685155,-0.000461647607798416,-0.000465739475449436,-0.00046698549433285,-0.000465123003794381,-0.000459874437035272,-0.000450944886128407,-0.000438019192665259,-0.000420758434752216
-0.00346455666862713,-0.00333693064630993,-0.00320733218435418,-0.0030760939117081,-0.00294356878449775,-0.00281012406882019,-0.0026761366194571,-0.00254198912580281,-0.00240806707544812,-0.0022747562440581,-0.00214244056345963,-0.00201150025245047,-0.00188231011975311,-0.00175523796792803,-0.00163064304253274,-0.00150887448353276,-0.00139026974685953,-0.00127515297372362,-0.00116383329437657,-0.00105660306182718,-0.00095373601983712,-0.000855485418451403,-0.000762082099553741,-0.000673732583572496,-0.000590617198158673,-0.000512888296817347,-0.000440668622954912,-0.000374049879352639,-0.000313091565100802,-0.000257820140370431,-0.00020822857339982,-0.000164276313254005,-0.000125889716173729,-9.29629330855765e-05,-6.53592421024934e-05,-4.29127842185348e-05,-2.54306351810443e-05,-1.26951238965283e-05,-4.46629077503113e-06,-4.84369704793354e-07,-4.72176861596962e-07,-4.13729848431504e-06,-1.11739874892372e-05,-2.12647035008846e-05,-3.4081259872013e-05,-4.92855713734658e-05,-6.6530024309707e-05,-8.54575142430013e-05,-0.000105701213186936,-0.000126884137634701,-0.000148618590644424,-0.000170505546841239,-0.00019213403980665,-0.000213080598771811,-0.000232908767537803,-0.000251168724627881,-0.000267397011023125,-0.000281116361222275,-0.000291835625204762,-0.000299049763227884,-0.000302239892305217,-0.000300873361708667,-0.000294403835979423,-0.000282271365409637,-0.000263902427203181,-0.000238709924189825,-0.0002060931323128,-0.000165437592956722,-0.000116114951585164,-5.74827502708462e-05,1.11158111683944e-05,9.03521221031443e-05,0.000180912381975256,0.000283497747036649,0.000398824336258942,0.000527623004444747,0.000670638755533639,0.000828629619783276,0.00100236474801239,0.00119262137377292
-0.0024064212460426,-0.00227356231420872,-0.00214408759305239,-0.00201813288348131,-0.00189580804369661,-0.00177720237180485,-0.00166238871872314,-0.00155142663845252,-0.00144436479741576,-0.0013412428048526,-0.00124209258389378,-0.00114693937248615,-0.00105580242124085,-0.000968695439141967,-0.000885626826266729,-0.000806599724134691,-0.00073161190826211,-0.000660655543441565,-0.000593716819834493,-0.000530775486912059,-0.000471804302431417,-0.000416768414841468,-0.000365624699699821,-0.00031832107346339,-0.000274795811803184,-0.000234976903167519,-0.000198781472411989,-0.000166115312745613,-0.000136872566886155,-0.000110935599507041,-8.81751022222287e-05,-6.84504689375531e-05,-5.16104729465839e-05,-3.74942674305321e-05,-2.59327180878176e-05,-1.67500608956008e-05,-9.76586038674013e-06,-4.79722544495092e-06,-1.66122222350243e-06,-1.77408855721682e-07,-1.70405945736116e-07,-1.47241162088556e-06,-3.92557100245286e-06,-7.38411740598863e-06,-1.17162157970521e-05,-1.68054567494187e-05,-2.25519696501685e-05,-2.88731452706972e-05,-3.57039781066603e-05,-4.29970566697689e-05,-5.07222438511679e-05,-5.886609915156e-05,-6.74310998136575e-05,-7.64347190814231e-05,-8.59084176158504e-05,-9.58965993475725e-05,-0.0001064555766223,-0.000117652582222877,-0.000129564858423355,-0.000142278846202979,-0.00015588949146254,-0.000170499679917004,-0.000186219808106603,-0.000203167495114308,-0.000221467437677239,-0.000241251410618727,-0.000262658414730297,-0.000285834975374931,-0.000310935597129846,-0.000338123382766092,-0.000367570828848914,-0.000399460815406171,-0.000433987813716983,-0.00047135934472828,-0.000511797731518492,-0.000555542203477893,-0.000602851428749912,-0.000654006576858589,-0.000709315048155309,-0.000769115054984124
